geoid,NAME,Year,Population,geo_type
5001329275,"Grand Isle town, Grand Isle County, Vermont",1970,809,town
5001329275,"Grand Isle town, Grand Isle County, Vermont",1980,1238,town
5001329275,"Grand Isle town, Grand Isle County, Vermont",1990,1642,town
5001329275,"Grand Isle town, Grand Isle County, Vermont",2000,1955,town
5001329275,"Grand Isle town, Grand Isle County, Vermont",2010,2067,town
5001329275,"Grand Isle town, Grand Isle County, Vermont",2020,2086,town
5000129575,"Granville town, Addison County, Vermont",1791,101,town
5000129575,"Granville town, Addison County, Vermont",1800,185,town
5000129575,"Granville town, Addison County, Vermont",1810,326,town
5000129575,"Granville town, Addison County, Vermont",1820,328,town
5000129575,"Granville town, Addison County, Vermont",1830,403,town
5000129575,"Granville town, Addison County, Vermont",1840,545,town
5000129575,"Granville town, Addison County, Vermont",1850,603,town
5000129575,"Granville town, Addison County, Vermont",1860,720,town
5000129575,"Granville town, Addison County, Vermont",1870,726,town
5000129575,"Granville town, Addison County, Vermont",1880,830,town
5000129575,"Granville town, Addison County, Vermont",1890,637,town
5000129575,"Granville town, Addison County, Vermont",1900,544,town
5000129575,"Granville town, Addison County, Vermont",1910,464,town
5000129575,"Granville town, Addison County, Vermont",1920,393,town
5000129575,"Granville town, Addison County, Vermont",1930,280,town
5000129575,"Granville town, Addison County, Vermont",1940,247,town
5000129575,"Granville town, Addison County, Vermont",1950,213,town
5000129575,"Granville town, Addison County, Vermont",1960,215,town
5000129575,"Granville town, Addison County, Vermont",1970,255,town
5000129575,"Granville town, Addison County, Vermont",1980,288,town
5000129575,"Granville town, Addison County, Vermont",1990,309,town
5000129575,"Granville town, Addison County, Vermont",2000,303,town
5000129575,"Granville town, Addison County, Vermont",2010,298,town
5000129575,"Granville town, Addison County, Vermont",2020,301,town
5001930175,"Greensboro town, Orleans County, Vermont",1791,19,town
5001930175,"Greensboro town, Orleans County, Vermont",1800,280,town
5001930175,"Greensboro town, Orleans County, Vermont",1810,566,town
5001930175,"Greensboro town, Orleans County, Vermont",1820,625,town
5001930175,"Greensboro town, Orleans County, Vermont",1830,784,town
5001930175,"Greensboro town, Orleans County, Vermont",1840,883,town
5001930175,"Greensboro town, Orleans County, Vermont",1850,1008,town
5001930175,"Greensboro town, Orleans County, Vermont",1860,1065,town
5001930175,"Greensboro town, Orleans County, Vermont",1870,1027,town
5001930175,"Greensboro town, Orleans County, Vermont",1880,1061,town
5001930175,"Greensboro town, Orleans County, Vermont",1890,918,town
5001930175,"Greensboro town, Orleans County, Vermont",1900,874,town
5001930175,"Greensboro town, Orleans County, Vermont",1910,931,town
5001930175,"Greensboro town, Orleans County, Vermont",1920,906,town
5001930175,"Greensboro town, Orleans County, Vermont",1930,831,town
5001930175,"Greensboro town, Orleans County, Vermont",1940,768,town
5001930175,"Greensboro town, Orleans County, Vermont",1950,737,town
5001930175,"Greensboro town, Orleans County, Vermont",1960,600,town
5001930175,"Greensboro town, Orleans County, Vermont",1970,593,town
5001930175,"Greensboro town, Orleans County, Vermont",1980,677,town
5001930175,"Greensboro town, Orleans County, Vermont",1990,717,town
5001930175,"Greensboro town, Orleans County, Vermont",2000,770,town
5001930175,"Greensboro town, Orleans County, Vermont",2010,762,town
5001930175,"Greensboro town, Orleans County, Vermont",2020,811,town
5000530550,"Groton town, Caledonia County, Vermont",1791,45,town
5000530550,"Groton town, Caledonia County, Vermont",1800,248,town
5000530550,"Groton town, Caledonia County, Vermont",1810,449,town
5000530550,"Groton town, Caledonia County, Vermont",1820,595,town
5000530550,"Groton town, Caledonia County, Vermont",1830,836,town
5000530550,"Groton town, Caledonia County, Vermont",1840,928,town
5000530550,"Groton town, Caledonia County, Vermont",1850,893,town
5000530550,"Groton town, Caledonia County, Vermont",1860,939,town
5000530550,"Groton town, Caledonia County, Vermont",1870,811,town
5000530550,"Groton town, Caledonia County, Vermont",1880,1014,town
5000530550,"Groton town, Caledonia County, Vermont",1890,1040,town
5000530550,"Groton town, Caledonia County, Vermont",1900,1059,town
5000530550,"Groton town, Caledonia County, Vermont",1910,915,town
5000530550,"Groton town, Caledonia County, Vermont",1920,902,town
5000530550,"Groton town, Caledonia County, Vermont",1930,803,town
5000530550,"Groton town, Caledonia County, Vermont",1940,764,town
5000530550,"Groton town, Caledonia County, Vermont",1950,712,town
5000530550,"Groton town, Caledonia County, Vermont",1960,631,town
5000530550,"Groton town, Caledonia County, Vermont",1970,666,town
5000530550,"Groton town, Caledonia County, Vermont",1980,667,town
5000530550,"Groton town, Caledonia County, Vermont",1990,862,town
5000530550,"Groton town, Caledonia County, Vermont",2000,876,town
5000530550,"Groton town, Caledonia County, Vermont",2010,1022,town
5000530550,"Groton town, Caledonia County, Vermont",2020,984,town
5000930775,"Guildhall town, Essex County, Vermont",1791,158,town
5000930775,"Guildhall town, Essex County, Vermont",1800,296,town
5000930775,"Guildhall town, Essex County, Vermont",1810,120,town
5000930775,"Guildhall town, Essex County, Vermont",1820,529,town
5000930775,"Guildhall town, Essex County, Vermont",1830,481,town
5000930775,"Guildhall town, Essex County, Vermont",1840,470,town
5000930775,"Guildhall town, Essex County, Vermont",1850,501,town
5000930775,"Guildhall town, Essex County, Vermont",1860,552,town
5000930775,"Guildhall town, Essex County, Vermont",1870,483,town
5000930775,"Guildhall town, Essex County, Vermont",1880,558,town
5000930775,"Guildhall town, Essex County, Vermont",1890,511,town
5000930775,"Guildhall town, Essex County, Vermont",1900,455,town
5000930775,"Guildhall town, Essex County, Vermont",1910,445,town
5000930775,"Guildhall town, Essex County, Vermont",1920,376,town
5000930775,"Guildhall town, Essex County, Vermont",1930,351,town
5000930775,"Guildhall town, Essex County, Vermont",1940,313,town
5000930775,"Guildhall town, Essex County, Vermont",1950,270,town
5000930775,"Guildhall town, Essex County, Vermont",1960,248,town
5000930775,"Guildhall town, Essex County, Vermont",1970,169,town
5000930775,"Guildhall town, Essex County, Vermont",1980,202,town
5000930775,"Guildhall town, Essex County, Vermont",1990,270,town
5000930775,"Guildhall town, Essex County, Vermont",2000,268,town
5000930775,"Guildhall town, Essex County, Vermont",2010,261,town
5000930775,"Guildhall town, Essex County, Vermont",2020,262,town
5002530925,"Guilford town, Windham County, Vermont",1791,2422,town
5002530925,"Guilford town, Windham County, Vermont",1800,2257,town
5002530925,"Guilford town, Windham County, Vermont",1810,1872,town
5002530925,"Guilford town, Windham County, Vermont",1820,1862,town
5002530925,"Guilford town, Windham County, Vermont",1830,1760,town
5002530925,"Guilford town, Windham County, Vermont",1840,1523,town
5002530925,"Guilford town, Windham County, Vermont",1850,1389,town
5002530925,"Guilford town, Windham County, Vermont",1860,1291,town
5002530925,"Guilford town, Windham County, Vermont",1870,1277,town
5002530925,"Guilford town, Windham County, Vermont",1880,1096,town
5002530925,"Guilford town, Windham County, Vermont",1890,870,town
5002530925,"Guilford town, Windham County, Vermont",1900,782,town
5002530925,"Guilford town, Windham County, Vermont",1910,769,town
5002530925,"Guilford town, Windham County, Vermont",1920,684,town
5002530925,"Guilford town, Windham County, Vermont",1930,663,town
5002530925,"Guilford town, Windham County, Vermont",1940,686,town
5002530925,"Guilford town, Windham County, Vermont",1950,796,town
5002530925,"Guilford town, Windham County, Vermont",1960,823,town
5002530925,"Guilford town, Windham County, Vermont",1970,1108,town
5002530925,"Guilford town, Windham County, Vermont",1980,1532,town
5002530925,"Guilford town, Windham County, Vermont",1990,1941,town
5002530925,"Guilford town, Windham County, Vermont",2000,2046,town
5002530925,"Guilford town, Windham County, Vermont",2010,2121,town
5002530925,"Guilford town, Windham County, Vermont",2020,2120,town
5002531150,"Halifax town, Windham County, Vermont",1791,1209,town
5002531150,"Halifax town, Windham County, Vermont",1800,1600,town
5002531150,"Halifax town, Windham County, Vermont",1810,1758,town
5002531150,"Halifax town, Windham County, Vermont",1820,1567,town
5002531150,"Halifax town, Windham County, Vermont",1830,1552,town
5002531150,"Halifax town, Windham County, Vermont",1840,1399,town
5002531150,"Halifax town, Windham County, Vermont",1850,1133,town
5002531150,"Halifax town, Windham County, Vermont",1860,1125,town
5002531150,"Halifax town, Windham County, Vermont",1870,1029,town
5002531150,"Halifax town, Windham County, Vermont",1880,852,town
5002531150,"Halifax town, Windham County, Vermont",1890,702,town
5002531150,"Halifax town, Windham County, Vermont",1900,662,town
5002531150,"Halifax town, Windham County, Vermont",1910,635,town
5002531150,"Halifax town, Windham County, Vermont",1920,504,town
5002531150,"Halifax town, Windham County, Vermont",1930,390,town
5002531150,"Halifax town, Windham County, Vermont",1940,353,town
5002531150,"Halifax town, Windham County, Vermont",1950,343,town
5002531150,"Halifax town, Windham County, Vermont",1960,268,town
5002531150,"Halifax town, Windham County, Vermont",1970,295,town
5002531150,"Halifax town, Windham County, Vermont",1980,488,town
5002531150,"Halifax town, Windham County, Vermont",1990,588,town
5002531150,"Halifax town, Windham County, Vermont",2000,782,town
5002531150,"Halifax town, Windham County, Vermont",2010,728,town
5002531150,"Halifax town, Windham County, Vermont",2020,771,town
5000131525,"Hancock town, Addison County, Vermont",1791,56,town
5000131525,"Hancock town, Addison County, Vermont",1800,149,town
5000131525,"Hancock town, Addison County, Vermont",1810,311,town
5000131525,"Hancock town, Addison County, Vermont",1820,548,town
5000131525,"Hancock town, Addison County, Vermont",1830,472,town
5000131525,"Hancock town, Addison County, Vermont",1840,465,town
5000131525,"Hancock town, Addison County, Vermont",1850,430,town
5000131525,"Hancock town, Addison County, Vermont",1860,448,town
5000131525,"Hancock town, Addison County, Vermont",1870,430,town
5000131525,"Hancock town, Addison County, Vermont",1880,382,town
5000131525,"Hancock town, Addison County, Vermont",1890,283,town
5000131525,"Hancock town, Addison County, Vermont",1900,253,town
5000131525,"Hancock town, Addison County, Vermont",1910,287,town
5000131525,"Hancock town, Addison County, Vermont",1920,300,town
5000131525,"Hancock town, Addison County, Vermont",1930,303,town
5000131525,"Hancock town, Addison County, Vermont",1940,371,town
5000131525,"Hancock town, Addison County, Vermont",1950,391,town
5000131525,"Hancock town, Addison County, Vermont",1960,323,town
5000131525,"Hancock town, Addison County, Vermont",1970,283,town
5000131525,"Hancock town, Addison County, Vermont",1980,334,town
5000131525,"Hancock town, Addison County, Vermont",1990,340,town
5000131525,"Hancock town, Addison County, Vermont",2000,382,town
5000131525,"Hancock town, Addison County, Vermont",2010,323,town
5000131525,"Hancock town, Addison County, Vermont",2020,359,town
5000531825,"Hardwick town, Caledonia County, Vermont",1791,3,town
5000531825,"Hardwick town, Caledonia County, Vermont",1800,260,town
5000531825,"Hardwick town, Caledonia County, Vermont",1810,735,town
5000531825,"Hardwick town, Caledonia County, Vermont",1820,867,town
5000531825,"Hardwick town, Caledonia County, Vermont",1830,1216,town
5000531825,"Hardwick town, Caledonia County, Vermont",1840,1354,town
5000531825,"Hardwick town, Caledonia County, Vermont",1850,1402,town
5000531825,"Hardwick town, Caledonia County, Vermont",1860,1369,town
5000531825,"Hardwick town, Caledonia County, Vermont",1870,1519,town
5000531825,"Hardwick town, Caledonia County, Vermont",1880,1484,town
5000531825,"Hardwick town, Caledonia County, Vermont",1890,1547,town
5000531825,"Hardwick town, Caledonia County, Vermont",1900,2466,town
5000531825,"Hardwick town, Caledonia County, Vermont",1910,3201,town
5000531825,"Hardwick town, Caledonia County, Vermont",1920,2641,town
5000531825,"Hardwick town, Caledonia County, Vermont",1930,2720,town
5000531825,"Hardwick town, Caledonia County, Vermont",1940,2605,town
5000531825,"Hardwick town, Caledonia County, Vermont",1950,2629,town
5000531825,"Hardwick town, Caledonia County, Vermont",1960,2349,town
5000531825,"Hardwick town, Caledonia County, Vermont",1970,2466,town
5000531825,"Hardwick town, Caledonia County, Vermont",1980,2613,town
5000531825,"Hardwick town, Caledonia County, Vermont",1990,2964,town
5000531825,"Hardwick town, Caledonia County, Vermont",2000,3174,town
5000531825,"Hardwick town, Caledonia County, Vermont",2010,3010,town
5000531825,"Hardwick town, Caledonia County, Vermont",2020,2920,town
5002732275,"Hartford town, Windsor County, Vermont",1791,988,town
5002732275,"Hartford town, Windsor County, Vermont",1800,1494,town
5002732275,"Hartford town, Windsor County, Vermont",1810,1831,town
5002732275,"Hartford town, Windsor County, Vermont",1820,2010,town
5002732275,"Hartford town, Windsor County, Vermont",1830,2044,town
5002732275,"Hartford town, Windsor County, Vermont",1840,2341,town
5002732275,"Hartford town, Windsor County, Vermont",1850,2159,town
5002732275,"Hartford town, Windsor County, Vermont",1860,2396,town
5002732275,"Hartford town, Windsor County, Vermont",1870,2480,town
5002732275,"Hartford town, Windsor County, Vermont",1880,2954,town
5002732275,"Hartford town, Windsor County, Vermont",1890,3740,town
5002732275,"Hartford town, Windsor County, Vermont",1900,3817,town
5002732275,"Hartford town, Windsor County, Vermont",1910,4179,town
5002732275,"Hartford town, Windsor County, Vermont",1920,4739,town
5002732275,"Hartford town, Windsor County, Vermont",1930,4888,town
5002732275,"Hartford town, Windsor County, Vermont",1940,4978,town
5002732275,"Hartford town, Windsor County, Vermont",1950,5827,town
5002732275,"Hartford town, Windsor County, Vermont",1960,6355,town
5002732275,"Hartford town, Windsor County, Vermont",1970,6477,town
5002732275,"Hartford town, Windsor County, Vermont",1980,7963,town
5002732275,"Hartford town, Windsor County, Vermont",1990,9404,town
5002732275,"Hartford town, Windsor County, Vermont",2000,10367,town
5002732275,"Hartford town, Windsor County, Vermont",2010,9952,town
5002732275,"Hartford town, Windsor County, Vermont",2020,10686,town
5002732425,"Hartland town, Windsor County, Vermont",1791,1552,town
5002732425,"Hartland town, Windsor County, Vermont",1800,1960,town
5002732425,"Hartland town, Windsor County, Vermont",1810,2352,town
